Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Term Source 2 REF,Term Source 2 Accession,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
HDBR_EMX2_ISH_35S_CS21,A219_CS21_182_02_EMX2.jpg,HuDSeN:564,"Embryo A219, slide 182, section 2",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,,NCBITaxon,NM_004098,,nt 730 - nt 1501,ENSG00000170370,EMX2,HDBR_EMX2_ISH_35S_CS21/A219_CS21_182_02_EMX2.jpg,Original experimental image,Darkfield,,35S,Neural tissue (strong)
HDBR_EMX2_ISH_35S_CS21,A219_CS21_202_02_EMX2.jpg,HuDSeN:564,"Embryo A219, slide 202, section 2",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,,NCBITaxon,NM_004098,,nt 730 - nt 1501,ENSG00000170370,EMX2,HDBR_EMX2_ISH_35S_CS21/A219_CS21_202_02_EMX2.jpg,Original experimental image,Darkfield,,35S,Neural tissue (strong)
HDBR_EMX2_ISH_35S_CS21,A219_CS21_207_02_EMX2.jpg,HuDSeN:564,"Embryo A219, slide 207, section 2",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,,NCBITaxon,NM_004098,,nt 730 - nt 1501,ENSG00000170370,EMX2,HDBR_EMX2_ISH_35S_CS21/A219_CS21_207_02_EMX2.jpg,Original experimental image,Darkfield,,35S,Neural tissue (strong)
HDBR_EMX2_ISH_35S_CS21,A219_CS21_213_02_EMX2.jpg,HuDSeN:564,"Embryo A219, slide 213, section 2",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,,NCBITaxon,NM_004098,,nt 730 - nt 1501,ENSG00000170370,EMX2,HDBR_EMX2_ISH_35S_CS21/A219_CS21_213_02_EMX2.jpg,Original experimental image,Darkfield,,35S,Neural tissue (strong)
HDBR_EMX2_ISH_35S_CS21,A219_CS21_216_02_EMX2.jpg,HuDSeN:564,"Embryo A219, slide 216, section 2",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,,NCBITaxon,NM_004098,,nt 730 - nt 1501,ENSG00000170370,EMX2,HDBR_EMX2_ISH_35S_CS21/A219_CS21_216_02_EMX2.jpg,Original experimental image,Darkfield,,35S,Neural tissue (strong)
HDBR_EMX2_ISH_35S_CS21,A219_CS21_220_02_emx2.jpg,HuDSeN:564,"Embryo A219, slide 220, section 2",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,,NCBITaxon,NM_004098,,nt 730 - nt 1501,ENSG00000170370,EMX2,HDBR_EMX2_ISH_35S_CS21/A219_CS21_220_02_emx2.jpg,Original experimental image,Darkfield,,35S,Neural tissue (strong)
HDBR_EMX2_ISH_35S_CS21,A219_CS21_232_02_EMX2.jpg,HuDSeN:564,"Embryo A219, slide 232, section 2",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,,NCBITaxon,NM_004098,,nt 730 - nt 1501,ENSG00000170370,EMX2,HDBR_EMX2_ISH_35S_CS21/A219_CS21_232_02_EMX2.jpg,Original experimental image,Darkfield,,35S,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_sagittal,3DView.jpg,HuDSeN:689,3D view,Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_sagittal/3DView.jpg,3D view of data mapped into a CS16 model,,"Red = strong expression, yellow = moderate expression, blue = weak expression, green = possible expression",,
HDBR_FGFR3_ISH_CS16_sagittal,3DView.mpg,HuDSeN:689,3D movie,Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_sagittal/3DView.mpg,3D movie of data mapped into a CS16 model,,"Red = strong expression, yellow = moderate expression, blue = weak expression, green = possible expression",,
HDBR_FGFR3_ISH_CS16_sagittal,N595_032_2.jpg,HuDSeN:689,"Embryo N595, slide 32, section 2",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_sagittal/N595_032_2.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_sagittal,N595_032_4.jpg,HuDSeN:689,"Embryo N595, slide 32, section 4",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_sagittal/N595_032_4.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_sagittal,N595_044_1.jpg,HuDSeN:689,"Embryo N595, slide 44, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_sagittal/N595_044_1.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_sagittal,N595_044_3.jpg,HuDSeN:689,"Embryo N595, slide 44, section 3",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_sagittal/N595_044_3.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_sagittal,N595_044_4.jpg,HuDSeN:689,"Embryo N595, slide 44, section 4",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_sagittal/N595_044_4.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_sagittal,N595_059_2.jpg,HuDSeN:689,"Embryo N595, slide 59, section 2",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_sagittal/N595_059_2.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_143_1.jpg,HuDSeN:692,"Embryo N455, slide 143, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_143_1.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_143_2.jpg,HuDSeN:692,"Embryo N455, slide 143, section 2",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_143_2.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_143_3.jpg,HuDSeN:692,"Embryo N455, slide 143, section 3",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_143_3.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_143_4.jpg,HuDSeN:692,"Embryo N455, slide 143, section 4",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_143_4.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_179_2.jpg,HuDSeN:692,"Embryo N455, slide 179, section 2",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_179_2.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_179_3.jpg,HuDSeN:692,"Embryo N455, slide 179, section 3",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_179_3.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_179_4.jpg,HuDSeN:692,"Embryo N455, slide 179, section 4",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_179_4.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_218_1.jpg,HuDSeN:692,"Embryo N455, slide 218, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_218_1.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_218_2.jpg,HuDSeN:692,"Embryo N455, slide 218, section 2",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_218_2.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_218_3.jpg,HuDSeN:692,"Embryo N455, slide 218, section 3",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_218_3.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FGFR3_ISH_CS16_transverse,N455_218_4.jpg,HuDSeN:692,"Embryo N455, slide 218, section 4",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000142.4,,nt 2922 - nt 3854,ENSG00000068078,FGFR3,HDBR_FGFR3_ISH_CS16_transverse/N455_218_4.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_192.jpg,HuDSeN:635,"Embryo N400, slide 192 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_192.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_208.jpg,HuDSeN:635,"Embryo N400, slide 208 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_208.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_227.jpg,HuDSeN:635,"Embryo N400, slide 227 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_227.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_228.jpg,HuDSeN:635,"Embryo N400, slide 228 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_228.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_269.jpg,HuDSeN:635,"Embryo N400, slide 269 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_269.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_270.jpg,HuDSeN:635,"Embryo N400, slide 270 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_270.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_295.jpg,HuDSeN:635,"Embryo N400, slide 295 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_295.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_296.jpg,HuDSeN:635,"Embryo N400, slide 296 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_296.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_306.jpg,HuDSeN:635,"Embryo N400, slide 306 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_306.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_328.jpg,HuDSeN:635,"Embryo N400, slide 328 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_328.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_334.jpg,HuDSeN:635,"Embryo N400, slide 334 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_334.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_394.jpg,HuDSeN:635,"Embryo N400, slide 394 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_394.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_FOXP2_ISH_CS23,N400_CS23_401.jpg,HuDSeN:635,"Embryo N400, slide 401 ",Homo sapiens,NCBITaxon,9606,CS23,In situ hybridisation,,NCBITaxon,NM_014491,,nt 2825 - nt 3376,ENSG00000128573,FOXP2,HDBR_FOXP2_ISH_CS23/N400_CS23_401.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_GAD2_IHC_9PCW,9PCW_N834_044_1.jpg,HuDSeN:887,"Fetus N834, slide 44, section 1",Homo sapiens,NCBITaxon,9606,9PCW,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_9PCW/9PCW_N834_044_1.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_9PCW,9PCW_N834_065_1.jpg,HuDSeN:887,"Fetus N834, slide 65, section 1",Homo sapiens,NCBITaxon,9606,9PCW,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_9PCW/9PCW_N834_065_1.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_9PCW,9PCW_N834_084_2.jpg,HuDSeN:887,"Fetus N834, slide 84, section 1",Homo sapiens,NCBITaxon,9606,9PCW,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_9PCW/9PCW_N834_084_2.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS19,"352,1,Head,CS19,326_2015-08-03 18_02_52.scn",HuDSeN:519,"Embryo N352, slide 326",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,"HDBR_GAD2_IHC_CS19/352,1,Head,CS19,326_2015-08-03 18_02_52.scn",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS19,CS19_3DView.jpg,HuDSeN:519,3D view,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS19/CS19_3DView.jpg,3D view of data mapped into a CS19 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAD2_IHC_CS19,CS19_3DView.mpg,HuDSeN:519,3D movie,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS19/CS19_3DView.mpg,3D movie of data mapped into a CS19 model,,"Red = strong expression, yellow = moderate expression",,
HDBR_GAD2_IHC_CS19,CS19_N352_306_GAD65.jpg,HuDSeN:519,"Embryo N352, slide 306",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS19/CS19_N352_306_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS19,CS19_N352_316_GAD65.jpg,HuDSeN:519,"Embryo N352, slide 316",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS19/CS19_N352_316_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS19,CS19_N352_326_GAD65.jpg,HuDSeN:519,"Embryo N352, slide 326",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS19/CS19_N352_326_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS19,CS19_N352_384_GAD65.jpg,HuDSeN:519,"Embryo N352, slide 384",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS19/CS19_N352_384_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS19,CS19_N352_396_GAD65.jpg,HuDSeN:519,"Embryo N352, slide 396",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS19/CS19_N352_396_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS22,CS22_3DView.jpg,HuDSeN:520,3D view,Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS22/CS22_3DView.jpg,3D view of data mapped into a CS22 model,,"Red = strong expression, yellow = moderate expression, blue = weak expression",,
HDBR_GAD2_IHC_CS22,CS22_3DView.mpg,HuDSeN:520,3D movie,Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS22/CS22_3DView.mpg,3D movie of data mapped into a CS22 model,,"Red = strong expression, yellow = moderate expression, blue = weak expression",,
HDBR_GAD2_IHC_CS22,CS22_N1261_46_3_GAD65.jpg,HuDSeN:520,"Embryo N1261, slide 46, section 3",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS22/CS22_N1261_46_3_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS22,CS22_N1261_56_2_GAD65.jpg,HuDSeN:520,"Embryo N1261, slide 56, section 2",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS22/CS22_N1261_56_2_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS22,CS22_N1261_67_3_GAD65.jpg,HuDSeN:520,"Embryo N1261, slide 67, section 3",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS22/CS22_N1261_67_3_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAD2_IHC_CS22,CS22_N1261_81_2_GAD65.jpg,HuDSeN:520,"Embryo N1261, slide 81, section 2",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,GAD65,NCBITaxon,NM_000818,Abcam ab49830,,ENSG00000136750,GAD2,HDBR_GAD2_IHC_CS22/CS22_N1261_81_2_GAD65.jpg,Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,16,Hind Brain,10pcw,09_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 16, slide 9",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,16,Hind Brain,10pcw,09_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,16,Hind Brain,10pcw,30_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 16, slide 30",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,16,Hind Brain,10pcw,30_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,10_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 10",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,10_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,140_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 140",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,140_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,150_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 150",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,150_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,171_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 171",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,171_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,181_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 181",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,181_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,20_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 20",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,20_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,30_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 30",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,30_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
HDBR_GAP43_IHC_10PCW,"12721,4,fb,10pcw,49_GAP43.svs",HuDSeN:1073,"Fetal brain 12721, block 4, slide 49",Homo sapiens,NCBITaxon,9606,10PCW,Immunohistochemistry,GAP43,NCBITaxon,NM_002045,Sigma G9264,,ENSG00000172020,GAP43,"HDBR_GAP43_IHC_10PCW/12721,4,fb,10pcw,49_GAP43.svs",Original experimental image,Brightfield,,DAB,Neural tissue (strong)
